gene_symbol,gs_name,gs_subcat,human_gene_symbol,logFC,AveExpr,adj.P.Val,threshold
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPINA4,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPINA5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPINA6,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPINA7,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPINA9,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPINB2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPINB4,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPINB5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPINB7,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPINC1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPIND1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPINE1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPINE3,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_INHIBITOR_ACTIVITY,MF,SERPINI2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
sfl,GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,BP,NDST1,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
Aplip1,GO_ENZYME_REGULATOR_ACTIVITY,MF,MAPK8IP1,-1.82597727862155,7.26695110851571,0.000785279660451541,Decrease
Aplip1,GO_ENZYME_REGULATOR_ACTIVITY,MF,MAPK8IP2,-1.82597727862155,7.26695110851571,0.000785279660451541,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINA1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINA10,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINA11,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINA12,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINA3,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINA4,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINA5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINA6,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINA7,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINA9,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINB2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINB4,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINB5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINB7,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINC1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPIND1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINE1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINE3,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ENZYME_REGULATOR_ACTIVITY,MF,SERPINI2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EPITHELIAL_STRUCTURE_MAINTENANCE,BP,SERPINA3,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EPITHELIUM_DEVELOPMENT,BP,SERPINB5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EPITHELIUM_DEVELOPMENT,BP,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ER_TO_GOLGI_TRANSPORT_VESICLE,CC,SERPINA1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,BP,SERPINA1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
GstZ1,GO_ERYTHROSE_4_PHOSPHATE_PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,BP,GSTZ1,-1.01639678529794,7.3986406988768,0.0278670308713072,Decrease
Clbn,GO_ESTABLISHMENT_OF_LOCALIZATION_IN_CELL,BP,NEMF,-2.90874047115379,6.73143858513246,7.90408245759508e-05,Decrease
Spn42De,GO_ESTABLISHMENT_OF_LOCALIZATION_IN_CELL,BP,SERPINA1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Calx,GO_ESTABLISHMENT_OF_LOCALIZATION_IN_CELL,BP,SLC8A1,-1.13996009221437,7.02903925635942,0.00686072959753687,Decrease
Calx,GO_ESTABLISHMENT_OF_LOCALIZATION_IN_CELL,BP,SLC8A3,-1.13996009221437,7.02903925635942,0.00686072959753687,Decrease
Aplip1,GO_EXCITATORY_POSTSYNAPTIC_POTENTIAL,BP,MAPK8IP2,-1.82597727862155,7.26695110851571,0.000785279660451541,Decrease
Aplip1,GO_EXCITATORY_SYNAPSE,CC,MAPK8IP2,-1.82597727862155,7.26695110851571,0.000785279660451541,Decrease
Spn42De,GO_EXOCYTOSIS,BP,SERPINA1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXOCYTOSIS,BP,SERPINA3,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXOCYTOSIS,BP,SERPINA4,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXOCYTOSIS,BP,SERPINE1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
CG17636,GO_EXOPEPTIDASE_ACTIVITY,MF,GGT2,-1.30481747555489,6.07870877360522,0.000988635260535554,Decrease
CG17636,GO_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,CC,GGT2,-1.30481747555489,6.07870877360522,0.000988635260535554,Decrease
Spn42De,GO_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,CC,SERPINA5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,CC,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_MATRIX,CC,SERPINA1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_MATRIX,CC,SERPINE1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_MATRIX,CC,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
LysX,GO_EXTRACELLULAR_SPACE,CC,LALBA,-2.41802232930625,6.59446895007203,3.23075516845e-05,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINA1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINA10,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINA11,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINA12,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINA3,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINA4,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINA5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINA6,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINA7,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINA9,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINB2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINB4,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINB5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINB7,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINC1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPIND1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINE1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINE3,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_SPACE,CC,SERPINI2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION,BP,SERPINB5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION,BP,SERPINE1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRINSIC_COMPONENT_OF_MEMBRANE,CC,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE,CC,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
CG17636,GO_FATTY_ACID_BIOSYNTHETIC_PROCESS,BP,GGT2,-1.30481747555489,6.07870877360522,0.000988635260535554,Decrease
CG17636,GO_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS,BP,GGT2,-1.30481747555489,6.07870877360522,0.000988635260535554,Decrease
CG17636,GO_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS,BP,GGT2,-1.30481747555489,6.07870877360522,0.000988635260535554,Decrease
CG17636,GO_FATTY_ACID_METABOLIC_PROCESS,BP,GGT2,-1.30481747555489,6.07870877360522,0.000988635260535554,Decrease
Aplip1,GO_FEAR_RESPONSE,BP,MAPK8IP2,-1.82597727862155,7.26695110851571,0.000785279660451541,Decrease
Spn42De,GO_FERTILIZATION,BP,SERPINA5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
LysX,GO_FERTILIZATION,BP,SPACA3,-2.41802232930625,6.59446895007203,3.23075516845e-05,Decrease
Spn42De,GO_FIBRINOLYSIS,BP,SERPINB2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_FIBRINOLYSIS,BP,SERPINE1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
sfl,GO_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,BP,NDST1,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_FOREBRAIN_DEVELOPMENT,BP,NDST1,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
Calx,GO_FOREBRAIN_DEVELOPMENT,BP,SLC8A1,-1.13996009221437,7.02903925635942,0.00686072959753687,Decrease
Calx,GO_FOREBRAIN_DEVELOPMENT,BP,SLC8A3,-1.13996009221437,7.02903925635942,0.00686072959753687,Decrease
Spn42De,GO_FUSION_OF_SPERM_TO_EGG_PLASMA_MEMBRANE,BP,SERPINA5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
LysX,GO_GALACTOSYLTRANSFERASE_ACTIVITY,MF,LALBA,-2.41802232930625,6.59446895007203,3.23075516845e-05,Decrease
Spn42De,GO_GAMETE_GENERATION,BP,SERPINA5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_GLAND_DEVELOPMENT,BP,SERPINB5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_GLAND_DEVELOPMENT,BP,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_GLAND_MORPHOGENESIS,BP,SERPINB5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Calx,GO_GLIAL_CELL_DIFFERENTIATION,BP,SLC8A3,-1.13996009221437,7.02903925635942,0.00686072959753687,Decrease
Calx,GO_GLIOGENESIS,BP,SLC8A3,-1.13996009221437,7.02903925635942,0.00686072959753687,Decrease
Spn42De,GO_GLUCOCORTICOID_METABOLIC_PROCESS,BP,SERPINA6,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_GLUCOSE_METABOLIC_PROCESS,BP,SERPINA12,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
GstZ1,GO_GLUTATHIONE_DERIVATIVE_METABOLIC_PROCESS,BP,GSTZ1,-1.01639678529794,7.3986406988768,0.0278670308713072,Decrease
CG17636,GO_GLUTATHIONE_METABOLIC_PROCESS,BP,GGT2,-1.30481747555489,6.07870877360522,0.000988635260535554,Decrease
GstZ1,GO_GLUTATHIONE_METABOLIC_PROCESS,BP,GSTZ1,-1.01639678529794,7.3986406988768,0.0278670308713072,Decrease
GstZ1,GO_GLUTATHIONE_PEROXIDASE_ACTIVITY,MF,GSTZ1,-1.01639678529794,7.3986406988768,0.0278670308713072,Decrease
GstZ1,GO_GLUTATHIONE_TRANSFERASE_ACTIVITY,MF,GSTZ1,-1.01639678529794,7.3986406988768,0.0278670308713072,Decrease
Spn42De,GO_GLYCOPROTEIN_BINDING,MF,SERPINA1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
sfl,GO_GLYCOPROTEIN_METABOLIC_PROCESS,BP,NDST1,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_GLYCOPROTEIN_METABOLIC_PROCESS,BP,NDST2,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_GLYCOPROTEIN_METABOLIC_PROCESS,BP,NDST3,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_GLYCOPROTEIN_METABOLIC_PROCESS,BP,NDST4,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
Spn42De,GO_GLYCOSAMINOGLYCAN_BINDING,MF,SERPINA10,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_GLYCOSAMINOGLYCAN_BINDING,MF,SERPINA5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_GLYCOSAMINOGLYCAN_BINDING,MF,SERPINC1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_GLYCOSAMINOGLYCAN_BINDING,MF,SERPIND1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_GLYCOSAMINOGLYCAN_BINDING,MF,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Ppcs,GO_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS,BP,PPCS,-1.61011487752233,6.94716063816292,0.000285570455680222,Decrease
Ppcs,GO_GLYCOSYL_COMPOUND_METABOLIC_PROCESS,BP,PPCS,-1.61011487752233,6.94716063816292,0.000285570455680222,Decrease
LysX,GO_GOLGI_APPARATUS,CC,LALBA,-2.41802232930625,6.59446895007203,3.23075516845e-05,Decrease
CG4080,GO_GOLGI_APPARATUS,CC,MARCH1,-1.01117370959371,8.37964012537122,0.0122268600119245,Decrease
sfl,GO_GOLGI_APPARATUS,CC,NDST1,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_GOLGI_APPARATUS,CC,NDST2,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_GOLGI_APPARATUS,CC,NDST3,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_GOLGI_APPARATUS,CC,NDST4,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
Spn42De,GO_GOLGI_APPARATUS,CC,SERPINA1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
LysX,GO_GOLGI_APPARATUS_PART,CC,LALBA,-2.41802232930625,6.59446895007203,3.23075516845e-05,Decrease
CG4080,GO_GOLGI_APPARATUS_PART,CC,MARCH1,-1.01117370959371,8.37964012537122,0.0122268600119245,Decrease
sfl,GO_GOLGI_APPARATUS_PART,CC,NDST1,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_GOLGI_APPARATUS_PART,CC,NDST2,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_GOLGI_APPARATUS_PART,CC,NDST3,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_GOLGI_APPARATUS_PART,CC,NDST4,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
Spn42De,GO_GOLGI_APPARATUS_PART,CC,SERPINA1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
LysX,GO_GOLGI_LUMEN,CC,LALBA,-2.41802232930625,6.59446895007203,3.23075516845e-05,Decrease
LysX,GO_GOLGI_MEMBRANE,CC,LALBA,-2.41802232930625,6.59446895007203,3.23075516845e-05,Decrease
CG4080,GO_GOLGI_MEMBRANE,CC,MARCH1,-1.01117370959371,8.37964012537122,0.0122268600119245,Decrease
sfl,GO_GOLGI_MEMBRANE,CC,NDST1,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_GOLGI_MEMBRANE,CC,NDST2,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_GOLGI_MEMBRANE,CC,NDST3,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_GOLGI_MEMBRANE,CC,NDST4,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
Spn42De,GO_GOLGI_MEMBRANE,CC,SERPINA1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_GOLGI_VESICLE_TRANSPORT,BP,SERPINA1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
CG4022,GO_GTPASE_BINDING,MF,PIH1D2,-1.38688072053395,8.672315046521,0.000250755752654363,Decrease
sfl,GO_HEAD_DEVELOPMENT,BP,NDST1,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
Spn42De,GO_HEAD_DEVELOPMENT,BP,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Calx,GO_HEAD_DEVELOPMENT,BP,SLC8A1,-1.13996009221437,7.02903925635942,0.00686072959753687,Decrease
Calx,GO_HEAD_DEVELOPMENT,BP,SLC8A3,-1.13996009221437,7.02903925635942,0.00686072959753687,Decrease
sfl,GO_HEART_DEVELOPMENT,BP,NDST1,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
Calx,GO_HEART_DEVELOPMENT,BP,SLC8A1,-1.13996009221437,7.02903925635942,0.00686072959753687,Decrease
Calx,GO_HEART_PROCESS,BP,SLC8A1,-1.13996009221437,7.02903925635942,0.00686072959753687,Decrease
Calx,GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,BP,SLC8A3,-1.13996009221437,7.02903925635942,0.00686072959753687,Decrease
Spn42De,GO_HEMOSTASIS,BP,SERPINA1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_HEMOSTASIS,BP,SERPINA10,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_HEMOSTASIS,BP,SERPINA5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_HEMOSTASIS,BP,SERPINC1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_HEMOSTASIS,BP,SERPIND1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_HEMOSTASIS,BP,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
sfl,GO_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS,BP,NDST1,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS,BP,NDST2,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS,BP,NDST3,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS,BP,NDST4,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,BP,NDST1,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,BP,NDST2,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,BP,NDST3,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,BP,NDST4,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_HEPARAN_SULFATE_SULFOTRANSFERASE_ACTIVITY,MF,NDST1,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_HEPARAN_SULFATE_SULFOTRANSFERASE_ACTIVITY,MF,NDST2,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_HEPARAN_SULFATE_SULFOTRANSFERASE_ACTIVITY,MF,NDST3,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_HEPARAN_SULFATE_SULFOTRANSFERASE_ACTIVITY,MF,NDST4,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
Spn42De,GO_HEPARIN_BINDING,MF,SERPINA10,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_HEPARIN_BINDING,MF,SERPINA5,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_HEPARIN_BINDING,MF,SERPINC1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_HEPARIN_BINDING,MF,SERPIND1,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_HEPARIN_BINDING,MF,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_HEXOSE_METABOLIC_PROCESS,BP,SERPINA12,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_HINDBRAIN_DEVELOPMENT,BP,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Spn42De,GO_HINDBRAIN_MORPHOGENESIS,BP,SERPINE2,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
CG5815,GO_HISTONE_BINDING,MF,SPTY2D1,-1.53107847780187,8.41679880430533,0.000569375597625376,Decrease
CG5815,GO_HISTONE_EXCHANGE,BP,SPTY2D1,-1.53107847780187,8.41679880430533,0.000569375597625376,Decrease
wnd,GO_HISTONE_PHOSPHORYLATION,BP,MAP3K12,-1.5483686355685,9.93155290277065,3.15255298020027e-05,Decrease
Spn42De,GO_HOMEOSTATIC_PROCESS,BP,SERPINA3,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
Calx,GO_HOMEOSTATIC_PROCESS,BP,SLC8A1,-1.13996009221437,7.02903925635942,0.00686072959753687,Decrease
Calx,GO_HOMEOSTATIC_PROCESS,BP,SLC8A2,-1.13996009221437,7.02903925635942,0.00686072959753687,Decrease
Calx,GO_HOMEOSTATIC_PROCESS,BP,SLC8A3,-1.13996009221437,7.02903925635942,0.00686072959753687,Decrease
Spn42De,GO_HORMONE_TRANSPORT,BP,SERPINA7,-1.70626933694116,6.72258926767906,0.00302827236563671,Decrease
CG10424,GO_HYDRO_LYASE_ACTIVITY,MF,NAXD,-1.39606417442212,7.99962027206309,0.000227753516309334,Decrease
CG6738,GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS,MF,ACY1,-2.84634002340018,7.13131967987514,4.23014091263159e-05,Decrease
sfl,GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS,MF,NDST1,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
sfl,GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS,MF,NDST2,-1.41321171598513,7.81970537659184,0.0209415008506109,Decrease
CG6738,GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES,MF,ACY1,-2.84634002340018,7.13131967987514,4.23014091263159e-05,Decrease
